split,label,filename,mean_B,mean_G,mean_R,std_B,std_G,std_R,area,perimeter,roundness,bbox_aspect,infected_pct_leaf
train,Pepper__bell___healthy,4f770d4f-fd8b-4987-8a9b-e813e0c7a61b___JR_HL 8093_leaf.png,62.259004674182016,61.599120153973054,61.577124003299424,68.7642684323179,64.80219583797518,67.89168299938225,3235.0,941.2833911180496,0.045882107457775,1.0184120991680252,3.717377870034385
train,Pepper__bell___healthy,4f975b18-03dc-444d-a1fd-67a4fe0143a6___JR_HL 5944_leaf.png,112.21418539325845,122.91608146067416,129.54669943820224,81.41708262839217,78.76898501195498,80.83208812623774,2234.5,1432.6875021457672,0.013680037195742,1.1137980476295948,4.336329175837613
train,Pepper__bell___healthy,4fa781ca-8ec1-4446-82a6-c97751f91f71___JR_HL 8279_leaf.png,118.05846027171675,115.73384108686702,115.85734870317005,50.324323599587885,44.46975662314932,43.45931252247512,4247.0,1394.420474767685,0.0274476156037684,1.1447939016691786,7.4127197265625
train,Pepper__bell___healthy,503d924f-1f02-4305-98d1-6cc140a83929___JR_HL 8517_leaf.png,151.09109209864116,156.72018117765475,160.26623049823854,35.43698385906669,32.03188224234263,34.40245660803244,1412.0,1218.4894565343857,0.0119509109260812,1.020478081400807,3.03192138671875
train,Pepper__bell___healthy,508ca47c-f3f9-4e1e-a9e8-759de2d45471___JR_HL 8678_leaf.png,131.96530109693308,137.92903514663084,138.3286321916275,42.55002881600812,37.74536326172334,40.48393614972201,3821.5,1472.0945739746094,0.0221601300143698,3.6164715886354544,6.81610107421875
train,Pepper__bell___healthy,512c1e86-ac5e-41dd-9791-c00fb4ca866d___JR_HL 8703_leaf.png,129.9087234042553,140.10340425531916,147.69787234042553,48.03222287736136,41.50626137213393,45.35661292357044,4102.5,1404.5453637838364,0.0261328582444247,1.1004586091542612,7.168797875911741
train,Pepper__bell___healthy,51ccc742-7192-427c-8e61-c10d07cb502c___JR_HL 5882_leaf.png,133.95203488372093,149.90053986710964,158.9956395348837,70.62851426010705,63.650626669782696,67.94103014623681,4171.0,1458.538223028183,0.024638509063717,1.3980235252962523,7.3486328125
train,Pepper__bell___healthy,51d2789e-a52a-4f5b-a1fa-20ae9267df78___JR_HL 8130_leaf.png,96.48483434437703,102.154923005133,102.15632291180589,68.63408781929601,66.22170572887535,71.92755932139033,1652.5,1045.903669476509,0.0189831359848739,1.118253323429143,2.9363084656409
train,Pepper__bell___healthy,51e39127-50f9-45a0-bbc9-f31197ad036d___JR_HL 7996_leaf.png,98.52574791564491,112.64247179990193,111.75968612064736,67.46384568683803,67.74374139546096,69.91664709530271,1557.0,1122.3616030216217,0.0155321964644172,0.989344774039352,3.1084524881353865
train,Pepper__bell___healthy,51e49986-3954-472f-8504-a95452b0fc88___JR_HL 7666_leaf.png,136.1600418410042,148.369769874477,149.55962343096235,63.06846510241722,55.55046695597203,61.245788869533726,1359.0,1225.543278336525,0.011370302422949,1.7316515495086924,2.9176140265209893
train,Pepper__bell___healthy,52fd227a-51d0-46ec-87c2-c5a0833f07c9___JR_HL 8529_leaf.png,113.6747244934234,117.97689299680056,122.67259153928192,52.694450124381625,51.26824369187501,55.03676002844471,2278.5,1153.0996268987656,0.0215340260310704,1.2087278528551573,4.266393943094395
train,Pepper__bell___healthy,53339b41-66f9-4fea-8b87-acd5f341a0c3___JR_HL 5946_leaf.png,79.78511128165772,90.44781273983116,94.85034535686876,81.99099042262283,82.34524871310212,84.38225170722103,2079.5,1212.780866980553,0.0177665914235081,1.1642017602495542,3.8366696788225028
train,Pepper__bell___healthy,53572873-8205-48a9-81c0-6a60022c76ce___JR_HL 8550_leaf.png,139.77644323905463,144.34134056567223,151.68384347152266,46.80938954042452,45.96816899356066,48.63683037967376,2088.5,1060.045805811882,0.0233558178487213,1.239109466416536,3.936887722403638
train,Pepper__bell___healthy,537a12f3-7157-461c-8e15-631bc74e3b3a___JR_HL 5810_leaf.png,138.81017097764138,145.8581762384919,148.07452871547568,72.47728273100974,66.88590670364808,67.3883551672828,3894.5,1474.6143466234207,0.0225063289645409,1.286447238518868,6.9610595703125
train,Pepper__bell___healthy,537b8292-53ec-408a-b761-3026d651ba29___JR_HL 7797_leaf.png,76.25876010781671,79.0601078167116,76.70188679245283,58.36904523913712,51.79961284694603,53.62997483955933,3170.0,1234.3616044521332,0.0261447394219343,1.0905760054169085,5.6523729589500995
train,Pepper__bell___healthy,539a80a0-ec5a-4cb7-9f97-fb2f4bf18795___JR_HL 8344_leaf.png,71.52577660277595,81.16953073364178,82.522141440846,58.904255632349,60.2598033225723,66.53220057480186,2375.5,1500.202219605446,0.0132637183557076,1.00210594925864,4.341901801981107
train,Pepper__bell___healthy,53b71f64-417e-4fef-85c9-31a60424b6f0___JR_HL 8300_leaf.png,33.178054429646785,36.51360741169658,33.15373480023162,47.35287303830047,50.99737966987988,50.12839729196527,2956.0,1144.6803612709043,0.0283495278272638,1.1162025314838613,5.051274083281541
train,Pepper__bell___healthy,53b9167d-744d-460e-b3fe-268a84b3427b___JR_HL 8655_leaf.png,110.51447477253927,120.11579818031431,118.33057623380203,30.24842455036299,30.18475123748564,31.15146451027193,2946.5,1594.001210808754,0.0145726661476171,1.5515384615384615,5.53436279296875
train,Pepper__bell___healthy,53c75151-452a-45ac-910c-1b389a78a9a3___JR_HL 7669_leaf.png,112.27518656716418,120.53264925373136,120.1035447761194,74.41328858894698,70.8438137662817,73.9781602663231,743.0,729.7787816524506,0.017531384450774,1.2874805856082452,1.630708625349274
train,Pepper__bell___healthy,53d6ecba-6d4d-47a5-b5ce-78e2082b1785___JR_HL 7720_leaf.png,81.7118756202448,87.17466093284817,86.3956334766788,73.05769688169099,68.96208400594072,71.52787654366291,2486.5,1251.7758139371872,0.0199409211101045,1.2075426725486746,4.611276417181659
train,Pepper__bell___healthy,540efd70-a3a8-4c12-8414-a8825c6c6ae6___JR_HL 7978_leaf.png,47.547872340425535,51.51287793952967,51.86422172452408,52.2193474703802,54.04057413414202,56.069848125808,3071.5,1042.0458052158356,0.0355456748850679,1.325440630513454,5.36445286246716
train,Pepper__bell___healthy,542333a4-cb11-4ee9-ac2a-f512b5d7a023___JR_HL 8783_leaf.png,126.24852917792973,136.1798378120528,141.88583240578788,68.71462408070681,61.0257233447722,64.71651801168372,5665.0,1463.4742999076843,0.0332383592769165,1.170370667170901,9.59625244140625
train,Pepper__bell___healthy,547251ae-ce0c-423b-8d1f-afec4f2eb7bd___JR_HL 8227_leaf.png,129.28216851730895,129.6355323318093,129.35401698236447,57.91484606423784,56.184301945780646,59.17467485518246,1086.0,1016.940244436264,0.0131961979129018,1.1049313959961238,2.33523611831863
train,Pepper__bell___healthy,54bd49ca-07c6-445c-80a7-bc752e945cef___JR_HL 8791_leaf.png,116.45184899845916,124.7232280431433,128.6357858243451,62.35578116095503,53.660666399079474,58.39186117319775,4482.0,1576.1118196249008,0.0226729308970806,1.422359173087928,7.921562643064245
train,Pepper__bell___healthy,55051c53-aa0b-4984-85ca-e3c3fcf75e70___JR_HL 7661_leaf.png,85.16491596638656,89.35679271708683,88.89075630252101,47.1266074575194,45.68639839905222,46.33309371083872,2273.0,1324.5626121759417,0.0162803716671658,1.064440851241413,4.35791015625
train,Pepper__bell___healthy,55378a01-da83-4596-8343-8ca679c81c90___JR_HL 7573_leaf.png,91.43532934131736,98.10898203592816,96.30898203592814,78.7214619541388,74.85522219979389,78.3964726586028,2737.0,1373.5087890625,0.0182314737220747,1.1019156779813462,5.055089472638641
train,Pepper__bell___healthy,554f30b2-e922-480b-81f2-646858da2dfe___JR_HL 8199_leaf.png,111.65970772442589,112.85229645093946,114.05062630480168,74.9768792804616,72.36417411360299,75.43097499121622,1539.5,839.1929920911789,0.0274704554705958,1.2136759125648018,2.792712765128493
train,Pepper__bell___healthy,5576e4e0-56d8-4919-b5c3-dbde06afd143___JR_HL 7800_leaf.png,57.4376702283679,68.66457154829247,68.35679865912424,53.51948586302291,51.00054016599942,51.714204738074585,4161.5,1411.2316561937332,0.0262580906533716,1.3739062586656314,7.278775578716067
train,Pepper__bell___healthy,558a9812-6f13-4355-a6df-35ef89444b8e___JR_HL 7817_leaf.png,122.62451591176966,123.38676544872874,127.04697760565752,54.32032342230388,46.73524683589068,48.13759585721905,5343.5,1430.368740081787,0.0328200816507764,1.009645930024165,9.06219482421875
train,Pepper__bell___healthy,55d17ef7-3f98-47a9-83dd-60c83a38902d___JR_HL 7928_leaf.png,139.81953727506428,146.67403598971725,145.33676092544988,78.85707893715401,75.6512473670051,78.34430114992634,1491.5,1020.2712001800536,0.0180053623699506,1.0035513737165265,2.9072612711812567
train,Pepper__bell___healthy,55ece8d9-c71c-47ec-99f0-11fc9e726485___JR_HL 7768_leaf.png,121.99916562369629,118.40508969545265,117.6174384647476,61.43022809491074,55.72175068440405,58.98578981865663,1940.0,956.2640606164932,0.0266597410091583,1.239738694812737,3.6577549899285846
train,Pepper__bell___healthy,56223cf2-b449-4088-afef-74476af7f93a___JR_HL 7604_leaf.png,160.57846952010377,156.48465196714224,158.60527453523562,60.92995279280444,54.76736046423991,58.156499119347856,1915.5,882.8153568506241,0.030885331127515,1.0371422952159588,3.5195360195360195
train,Pepper__bell___healthy,566dce25-a478-4995-b7be-08ff6f130703___JR_HL 8558_leaf.png,137.3818345323741,130.8841726618705,134.8017985611511,45.02502175107582,40.53639320358682,41.85422969698245,5035.5,1266.08447599411,0.0394754506710698,1.0400639508713456,8.48388671875
train,Pepper__bell___healthy,56b77f5c-f00a-433e-a9de-3d0e7cc628a6___JR_HL 5887_leaf.png,140.85336995563068,157.14367208958376,164.81724065075005,71.8299724903993,62.76951406402089,65.63364524671493,4057.5,1526.1534502506256,0.0218913218867281,1.0624221611721612,7.22198486328125
train,Pepper__bell___healthy,570d3d5f-0991-4cd0-9c6b-d9f30250891e___JR_HL 8165_leaf.png,45.50330775337391,49.11034665255359,48.76686954220693,45.80253389620854,47.218518736074,47.32367200192327,3320.5,1022.9574928283693,0.0398747683518586,1.0889313001319931,5.740384321632603
train,Pepper__bell___healthy,57205d1c-04ed-4af8-a011-8b1beabb8295___JR_HL 5845_leaf.png,113.52038700760194,121.56807187284036,127.95715272978576,85.86949141998292,82.38902210858346,85.24928015783267,1018.0,884.0142803192139,0.0163696381983509,1.353803445888628,2.200921884062395
train,Pepper__bell___healthy,57670862-a23d-4305-b98d-b6d0aa05d723___JR_HL 8684_leaf.png,125.74844468487964,131.63862591290234,130.85907492561535,32.69979702281386,30.42230580263162,32.63584032291755,3056.5,1485.9179482460022,0.0173958080575175,1.3404122081348575,5.64117431640625
train,Pepper__bell___healthy,577da019-fd69-4ae3-98eb-59e08cacb9b0___JR_HL 8315_leaf.png,84.7654507084715,91.87126921917395,94.330117576123,48.97733019133901,48.48714598616634,49.68590376189368,2757.0,1355.699695467949,0.0188503593253722,1.2688318017265383,5.045262338376051
train,Pepper__bell___healthy,57a30847-5cb6-4edd-acd9-85d9be5e0aad___JR_HL 8223_leaf.png,88.16068376068377,90.52222222222224,88.03589743589744,38.23892266225708,35.90731090263248,38.15515437514557,812.0,763.5533837080002,0.0175019758844653,1.0572867138075412,1.7779473483403279
train,Pepper__bell___healthy,5853d9df-3ee8-492e-b6c6-ecffa0627b36___JR_HL 7558_leaf.png,162.0942641173855,165.42063139172967,170.86883059137395,48.20427675034718,43.01304300672903,47.466373414963165,1830.5,889.6193976402283,0.0290650523472324,1.353214580282449,3.433246673803334
train,Pepper__bell___healthy,58b523d7-c221-4409-902e-45b9ff7b28ac___JR_HL 8204_leaf.png,116.07089947089948,122.92169312169312,119.87883597883598,90.77335721825229,86.5154798840485,89.47948614611674,1432.5,1056.295584440231,0.0161336847255573,1.087377562571528,2.8824732200079346
train,Pepper__bell___healthy,58f9bf4b-a4c3-4d1f-bef0-f7a1fbc14f26___JR_HL 8330_leaf.png,99.16088947024198,104.65075212557228,111.20143884892086,59.38618014221653,57.77020569078801,62.69746285785928,1122.5,918.5310871601104,0.0167189305995518,1.093844775296388,2.3121210732884347
train,Pepper__bell___healthy,592b2a4c-326c-4fe3-a658-c4b97bd6c783___JR_HL 8217_leaf.png,82.11602564102564,88.8698717948718,89.55320512820512,61.35466462612242,61.26426879309664,64.14247754510727,1085.0,1115.5331768989563,0.0109565700577677,1.3733024691358025,2.374448734186873
train,Pepper__bell___healthy,594914b7-e892-4fab-834b-4c082d1cc07a___JR_HL 8092_leaf.png,69.20577045022193,72.62587190868739,74.50824350031706,63.24192223233253,62.870559138262166,65.30734684226161,2604.0,1281.6164345741272,0.0199220813044336,1.0554933560263824,4.753394736440147
train,Pepper__bell___healthy,594d63cf-a655-4d53-a5e4-d38857d91a67___JR_HL 7853_leaf.png,140.8108228980322,139.20169946332737,138.412343470483,70.4812011948086,64.33128575017787,66.44974636657814,1743.0,1118.5382248163223,0.0175067524472949,1.08634140612362,3.411865234375
train,Pepper__bell___healthy,59d51855-3e02-4082-817a-b62184efadc3___JR_HL 8849_leaf.png,122.1638418079096,128.90112994350284,138.17294413057124,46.23865624811095,43.09139273728553,46.50457357505153,2704.5,1115.1240104436874,0.0273306849433614,1.067089668026523,4.813137032842582
train,Pepper__bell___healthy,5a204a79-b860-4364-a3c3-df8f67751eb8___JR_HL 8748_leaf.png,164.28985750209554,168.7203688181056,172.8774518021794,62.90889357842956,57.2102951115808,60.39436673639292,5358.5,1430.7707645893097,0.0328937194567394,0.925257863206634,9.096319355429408
train,Pepper__bell___healthy,5a91d465-2042-46de-8940-dfde77038e60___JR_HL 8793_leaf.png,122.36000944287063,128.5627950897073,132.11425873465532,58.90532324910936,52.196951909083566,54.851664288817794,3597.5,1456.7219907045364,0.0213038116526651,1.5105392551307089,6.462148962148963
train,Pepper__bell___healthy,5aab6778-8eb7-4397-8912-0ef8a54d8c01___JR_HL 8046_leaf.png,84.80688767299645,94.12262632764724,93.78113936272932,48.81845052061692,47.68080045146771,46.80926783709281,2551.5,1306.9473884105682,0.0187710785107817,1.1023378755880728,4.74090576171875
train,Pepper__bell___healthy,5af94784-1208-4c66-b95d-5743128bde63___JR_HL 7711_leaf.png,87.55128879537085,92.6207259337191,89.44345081536034,68.2210961791399,62.34422583697791,66.8104527528031,1448.0,973.376759171486,0.0192050959239714,0.9765401265401265,2.9027576197387517
train,Pepper__bell___healthy,5b0924fb-73aa-4a83-b79c-cfbf60490e85___JR_HL 8010_leaf.png,82.43978185123466,90.25950613543402,87.57551886077867,82.31352736548386,77.25019061861289,81.5842830680512,5921.0,1549.047891497612,0.031008105660635,1.1874785024221113,9.027573955356454
train,Pepper__bell___healthy,5b415704-c5f6-4d94-9ab9-29340b7a3b8f___JR_HL 5971_leaf.png,26.007102993404363,35.727549467275495,39.07102993404363,40.66979739775545,43.17642058817128,43.18068216144306,1501.5,1024.3056917190552,0.0179835749248863,1.229221479485821,2.779230366975299
train,Pepper__bell___healthy,5b6539ac-0d6d-401b-a862-fd47305b3fa3___JR_HL 8229_leaf.png,104.06298802706924,106.09890681936491,105.79698073919832,80.0626816464772,77.19698771916033,79.3174777142247,1563.5,767.5950138568878,0.033345978025002,1.5872364490589017,2.0954127869922745
train,Pepper__bell___healthy,5c7dc582-9234-4b2b-88d8-0ece8dd19a80___JR_HL 8585_leaf.png,121.18732605437808,122.78655534146864,129.2466281310212,40.04010804879098,36.98038326823684,40.79325792034964,4083.5,1368.5453634262085,0.0273983259913032,0.8907728198945405,7.126289446377343
train,Pepper__bell___healthy,5c8400ba-6824-4c5d-ba27-c92d521c1117___JR_HL 7568_leaf.png,111.34100663285211,116.40070230198984,116.91026141240734,73.57058172661291,72.04793533371307,74.86039382898885,2041.5,1203.8346874713898,0.0177021306732805,0.9845731118169544,3.7801423868942816
train,Pepper__bell___healthy,5cad2f55-2c15-4b55-b148-abac485b6757___JR_HL 8052_leaf.png,78.24471376998453,77.72202166064982,76.4329551315111,62.50714815571221,60.76049825637216,61.92774339372991,3367.0,1144.0529444217682,0.0323266524490068,1.1811695914080205,5.9160130619220554
train,Pepper__bell___healthy,5d0dec6f-047f-4049-b9fb-0d3842d6a5cb___JR_HL 8530_leaf.png,92.9564842740198,99.72425678586816,102.0978026712624,67.06508315889026,64.86521844330716,68.71680013478628,1844.0,1048.028561592102,0.0210971865808973,1.187511587562646,3.4609157833643893
train,Pepper__bell___healthy,5d306c3a-6006-4508-b575-f3f6b83859e7___JR_HL 7677_leaf.png,147.27363636363637,145.7409090909091,149.68863636363636,66.36164442216018,62.22176730410573,66.45917993882031,1819.5,813.168608546257,0.0345780672217285,1.2696246491378818,3.348542381185694
train,Pepper__bell___healthy,5d5bbf38-ae12-4229-b6cb-54f0d2583628___JR_HL 8797_leaf.png,103.47860583734769,113.5826013034854,112.001133465571,87.21588798955698,85.72104813540008,88.20285616405069,2951.5,1315.06513774395,0.0214465837091292,1.254619841232348,5.38482666015625
train,Pepper__bell___healthy,5d8fc784-788a-4a21-94e3-a96623a400fc___JR_HL 7915_leaf.png,49.44578313253012,52.40222428174236,47.61723818350325,69.38546999245196,68.20138251584758,69.46212601336339,814.5,587.7960247993469,0.0296242704135364,0.9960477908818868,1.5918869084204055
train,Pepper__bell___healthy,5d99044d-1316-4808-9580-770052a59c46___JR_HL 5876_leaf.png,107.64206725344168,120.42405777476868,127.85240352064996,82.04156505912951,75.7504696240245,80.7133528811146,3785.0,1467.0235073566437,0.022100474692488,1.1934189809498994,6.76116943359375
train,Pepper__bell___healthy,5da604ea-a5d3-48d3-a182-0f6fc7919e64___JR_HL 8106_leaf.png,117.71537807986408,121.7357689039932,120.06202209005949,69.06139543591225,67.49893371591892,71.20907787481882,840.0,714.9503544569016,0.0206508236719722,1.1358617424242423,1.7957214188642368
train,Pepper__bell___healthy,5e23e898-736e-4b4a-adc8-4a6439e7d491___JR_HL 7801_leaf.png,93.53385672227674,101.86997055937194,100.51177625122668,57.649073574065945,53.1591503048864,54.05321777653058,1516.0,1150.1706938743591,0.0144007287444705,1.2489080075318368,3.1097412109375
train,Pepper__bell___healthy,5e276091-f62f-4eb4-9ba4-21e8892d2175___JR_HL 8101_leaf.png,42.98093058733791,47.24713958810069,45.54309687261632,59.349836942736665,59.8688365912757,60.81115379938479,988.0,681.8965293169022,0.0267011427501356,1.1773049269600997,1.419938631097752
train,Pepper__bell___healthy,5e80e275-c382-422e-9fea-b27afe385d9e___JR_HL 8394_leaf.png,128.57142857142858,139.32218844984803,141.84863221884498,52.17884172822353,45.470276474056114,50.28527317950135,1122.0,1194.7636210918429,0.0098773112661627,1.4230542679627347,2.5073633769285943
train,Pepper__bell___healthy,5e8e45b8-d266-482d-87cf-88b2fd14f16a___JR_HL 7880_leaf.png,143.05678085405913,149.0107930549038,150.60206475832942,67.43050415379412,61.799644299552895,67.72157283310618,1644.5,1107.668167591095,0.016843191706904,1.1956898755207934,3.2488271520041563
train,Pepper__bell___healthy,5e948d45-8b24-4177-9713-bad1403aa105___JR_HL 7762_leaf.png,96.82798275035935,103.07570675610924,100.3593675131768,60.99935684975731,56.11072989850043,58.444427157937085,1523.0,1211.7686746120453,0.0130337781524374,1.3225393793959146,3.0264508125162735
train,Pepper__bell___healthy,5ea016e4-284f-45ac-b9da-60d4ac5141e4___JR_HL 7987_leaf.png,109.86454322716136,111.20511025551278,112.84599229961498,90.9333637682695,87.74405098244972,89.47919204543923,2384.0,1075.827546954155,0.025883964432381,1.1723859181709346,4.184215765855451
train,Pepper__bell___healthy,5ea0d081-386e-4acf-9986-86112d1993ff___JR_HL 8373_leaf.png,93.72920696324952,98.25647969052224,102.49129593810444,65.81149577954092,62.64215077532293,69.49547403032557,2113.5,1038.614346385002,0.0246208749163224,1.110578802486996,3.8874711572255922
train,Pepper__bell___healthy,5ee3b3d6-51d7-4106-a7be-c194dd0b762a___JR_HL 7656_leaf.png,128.24604810996564,125.340206185567,120.953264604811,44.37743393277901,42.20952969660224,41.903020271802085,1041.0,887.8376544713974,0.0165956196675472,1.525909317332467,2.22015380859375
train,Pepper__bell___healthy,5f1f95af-30a1-4ae7-866b-ac6ef015eb4c___JR_HL 8328_leaf.png,103.0649627263046,107.1395101171459,114.59531416400426,56.97673457216197,54.83302880663554,59.67683844897884,696.0,539.2691110372543,0.030075164663438,1.4602470381632011,1.4126064423415023
train,Pepper__bell___healthy,5f4577b0-b161-4839-8556-cdbd49303e30___JR_HL 5941_leaf.png,94.86334968465312,106.374912403644,111.61002102312544,73.9954488893332,70.67115889296026,73.92604581583218,5166.0,1478.6214920282364,0.0296927373665185,1.310799518170208,8.686427742841444
train,Pepper__bell___healthy,5f6fca00-3b9a-4f8d-bc53-36ada4085c0a___JR_HL 5832_leaf.png,117.84847409510292,132.5360184528034,141.1220723917672,76.14367023019325,72.00928702654993,76.45778419063565,4968.0,1472.513841867447,0.0287920560674594,1.231658407355462,8.598458838788433
train,Pepper__bell___healthy,5f8ceca0-9d35-48cf-847a-c5d39a198321___JR_HL 8297_leaf.png,52.34591412742383,56.85249307479224,55.81440443213297,71.71816818718663,70.30769129336714,73.01568087752233,2488.0,888.5483301877975,0.0396002684414291,1.1427247554369795,3.5985550203779177
train,Pepper__bell___healthy,5f95cd89-5dfd-4b90-8f3a-7aa5a18020fa___JR_HL 8006_leaf.png,119.33480707395498,124.0912379421222,124.66559485530549,78.58184876719416,78.18675157968423,80.24281322037972,2006.0,1117.709800839424,0.0201782117140817,1.1507475224265291,3.7634080004889525
train,Pepper__bell___healthy,5fb4892e-0745-4492-b26c-74508c60cb28___JR_HL 7973_leaf.png,48.63146654010441,52.642857142857146,53.24276222116754,52.80429850910463,52.98639019856253,56.02510339401734,3691.0,1129.518894314766,0.0363552310467376,1.2127510313983745,6.205546293038836
train,Pepper__bell___healthy,5ff1097d-5e9e-40bc-8987-ccf15d465d77___JR_HL 8081_leaf.png,116.40862656072645,131.30022701475596,134.61237230419977,49.9372806905569,51.10138916875784,53.09952667791598,1195.0,1341.6164346933365,0.0083429766846015,0.9302555141505888,2.6885986328125
train,Pepper__bell___healthy,5ff24f92-0f5c-4702-b467-e4010a88ae54___JR_HL 7560_leaf.png,95.75354251012146,104.22419028340082,101.20192307692308,78.21340374841233,75.95241986168962,78.05587648986699,1467.0,1125.8275485038755,0.0145444142318497,1.189962494927777,2.726629983707848
train,Pepper__bell___healthy,60006156-5cb7-4bae-ad51-8e4a3401e298___JR_HL 7848_leaf.png,132.00218818380745,132.9890590809628,128.5594456601021,74.70250745171565,65.39364523607786,66.35483547189561,975.5,874.2712001800537,0.0160377999946486,1.0002224159590316,2.0905178991058078
train,Pepper__bell___healthy,60e7a859-d177-4fcb-aec8-352d2eab0791___JR_HL 5922_leaf.png,52.967794253938834,81.14643188137164,83.65176088971269,62.88079275242647,62.49411734141408,64.29310416335825,3661.5,1516.6631146669388,0.0200027935612006,1.236725550435228,6.585693359375
train,Pepper__bell___healthy,6120353a-2ee2-46d3-80f1-6535ddfe7aab___JR_HL 8073_leaf.png,83.01936872309899,86.63845050215208,87.42395982783357,35.10721922191104,37.40218979323709,36.023311037740164,932.0,1051.2245178222656,0.0105982659532275,1.0956190448025191,2.1270751953125
train,Pepper__bell___healthy,615f1ae8-e24a-467c-93eb-c4dd352e3f50___JR_HL 7767_leaf.png,115.12793914246195,116.8914246196404,111.65629322268326,55.692145124182,50.46653680659327,53.884527540394224,942.0,1094.3717061281204,0.0098839617091662,1.3882441035829023,2.1947496947496945
train,Pepper__bell___healthy,6189bc8c-6309-4692-8fa2-efe95f3c27d1___JR_HL 7802_leaf.png,81.78731762065095,89.79517396184063,84.69079685746352,66.17649933886258,59.77027776960287,60.991382388232886,1290.5,1052.8742312192917,0.014629008077979,1.4132077791352589,2.7042700607392485
train,Pepper__bell___healthy,619b71a3-585f-43dd-b22a-3c2f3fcccfa7___JR_HL 5904_leaf.png,110.63377483443708,130.38708609271524,133.83841059602648,76.74792952956534,68.28828765302283,70.3247649435191,2412.5,1443.8001992702484,0.01454330094902,1.18250167266519,4.608154296875
train,Pepper__bell___healthy,61e598a1-aaef-48ef-b2d3-773619d25b21___JR_HL 7910_leaf.png,61.97968605724839,74.78485687903971,72.20775623268698,57.67039110534177,63.227380428697,64.44825316455628,676.5,879.3940035104752,0.0109928591937889,1.235603885278808,1.643626365233331
train,Pepper__bell___healthy,6211ceea-7c65-4051-bf99-6b9df60f0dae___JR_HL 8662_leaf.png,137.07485913603435,137.97826670244163,139.27770324657902,49.194417571824445,46.42550382401209,49.47702775084242,3220.0,1170.0529426336288,0.0295566160066294,0.9719784850699174,5.68695068359375
train,Pepper__bell___healthy,62252889-3c0e-46ce-b196-b505e78dc810___JR_HL 7584_leaf.png,93.49046954904696,97.10088331008834,95.33333333333331,80.41983500779207,76.8756266644049,79.60404686371433,1732.5,961.2417632341384,0.0235623088583646,1.200107064467138,3.157814291173099
train,Pepper__bell___healthy,624219d0-919e-4fd2-9bc7-0550a4d7466a___JR_HL 5867_leaf.png,75.4496644295302,87.5634899328859,94.34040268456376,76.86624626794023,77.13354624030717,78.54118975689411,3113.5,1332.5899608135223,0.0220325954260209,1.300394046515188,5.644151162435463
train,Pepper__bell___healthy,62e9114f-1382-48c5-a829-ac7527e5f10f___JR_HL 7993_leaf.png,73.71382376717865,84.09822150363783,85.0517380759903,68.52449829294913,69.12774816789705,70.83547887686468,1949.5,1178.011315703392,0.0176536364677151,1.1099039001654187,3.641839666856186
train,Pepper__bell___healthy,63109480-7b83-4d2f-89e2-96a3307137b2___JR_HL 5976_leaf.png,115.34840532902705,134.42975373435607,144.73617278966492,77.93638474485277,66.94857608482754,72.18081098695676,4358.0,1398.704743385315,0.0279927131967846,1.313348225848226,7.5592041015625
train,Pepper__bell___healthy,634425ba-0f38-4bdc-a19e-3710c32072fc___JR_HL 7702_leaf.png,144.0534223706177,146.7305032196518,150.2721202003339,57.895375987976514,52.64721213452213,56.36829614775792,3677.0,1153.886423945427,0.034703826745404,1.1593001904384292,6.394505913773369
train,Pepper__bell___healthy,636b11a4-ccc6-496a-923e-72f6332a91b1___JR_HL 8405_leaf.png,91.20033458803849,95.02342116269344,96.41656210790464,63.53282885910866,60.36765473627728,65.74315733967245,1901.0,1036.5483310222626,0.0222337576491184,1.0903883227092566,3.3285782215882076
train,Pepper__bell___healthy,639dec07-c685-42bd-8be0-f4c31eefc26a___JR_HL 8420_leaf.png,104.61771177117711,107.94994499449945,112.2068206820682,60.44546455891548,58.51149805198465,63.78511020223528,1340.5,1016.589961886406,0.0162999040632143,1.1894455108413915,2.7595469947190083
train,Pepper__bell___healthy,64198e06-2fa0-4b31-87bb-a78723959f8d___JR_HL 5989_leaf.png,108.92639537469424,130.79275072270403,137.0909495219035,70.90114174377783,62.54649654699467,65.63556604334273,3693.5,1765.7859184741974,0.0148857893539501,0.925,6.86187744140625
train,Pepper__bell___healthy,642b5af2-4c78-4fa9-ba88-e9e60b505416___JR_HL 8743_leaf.png,130.92790603483192,139.1271769947347,142.47387606318347,55.88240983664856,51.54439496451048,54.76749177318597,1841.5,1389.5849088430405,0.0119842651545795,1.1897336544326311,3.741813352060211
train,Pepper__bell___healthy,64515548-7446-4e85-b562-ec1f01acab15___JR_HL 5967_leaf.png,151.24781510973006,158.43018061759565,169.71198290930278,63.078586670231,59.912667311641385,65.31707606325024,4492.0,1474.337217211723,0.0259690435187389,1.6298597312432266,7.717755892848937
train,Pepper__bell___healthy,647d9500-2864-4b98-bbd2-b4ac4b42abbf___JR_HL 7917_leaf.png,106.09899619245414,104.2159916926272,107.99030806507442,68.83073707219279,65.87458116352349,70.4417395711243,2488.0,902.7737268209456,0.0383621038934572,1.0458652370439796,4.351817847961806
